#t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
117044.698000 1208994621000000000.000000 0.000539807 0.000118087 0.0 XRT_5keV
117170.004000 1208994621000000000.000000 0.000484548 0.000082262 0.0 XRT_5keV
120633.035000 1208994621000000000.000000 0.000414190 0.000093843 0.0 XRT_5keV
120690.454000 1208994621000000000.000000 0.000641251 0.000143576 0.0 XRT_5keV
120753.010000 1208994621000000000.000000 0.000418499 0.000093579 0.0 XRT_5keV
120830.862000 1208994621000000000.000000 0.000365856 0.000082238 0.0 XRT_5keV
120905.455000 1208994621000000000.000000 0.000410161 0.000091948 0.0 XRT_5keV
121083.801000 1208994621000000000.000000 0.000534964 0.000086112 0.0 XRT_5keV
121408.460000 1208994621000000000.000000 0.000893159 0.000200214 0.0 XRT_5keV
121523.855000 1208994621000000000.000000 0.000553088 0.000123836 0.0 XRT_5keV
121585.032000 1208994621000000000.000000 0.000447777 0.000100520 0.0 XRT_5keV
121646.838000 1208994621000000000.000000 0.000484890 0.000108567 0.0 XRT_5keV
121711.275000 1208994621000000000.000000 0.000417969 0.000093583 0.0 XRT_5keV
121854.802000 1208994621000000000.000000 0.000301768 0.000049361 0.0 XRT_5keV
166457.088000 1208994621000000000.000000 0.000243931 0.000054665 0.0 XRT_5keV
166558.261000 1208994621000000000.000000 0.000529615 0.000118818 0.0 XRT_5keV
166671.339000 1208994621000000000.000000 0.000248775 0.000055998 0.0 XRT_5keV
166778.526000 1208994621000000000.000000 0.000245260 0.000055024 0.0 XRT_5keV
166913.043000 1208994621000000000.000000 0.000289103 0.000065004 0.0 XRT_5keV
167009.327000 1208994621000000000.000000 0.000427417 0.000095784 0.0 XRT_5keV
167116.762000 1208994621000000000.000000 0.000245119 0.000055175 0.0 XRT_5keV
167254.871000 1208994621000000000.000000 0.000297957 0.000063716 0.0 XRT_5keV
172200.307000 1208994621000000000.000000 0.000321456 0.000072160 0.0 XRT_5keV
172312.259000 1208994621000000000.000000 0.000274859 0.000061861 0.0 XRT_5keV
172395.503000 1208994621000000000.000000 0.000432484 0.000096957 0.0 XRT_5keV
172488.772000 1208994621000000000.000000 0.000237436 0.000053230 0.0 XRT_5keV
172605.115000 1208994621000000000.000000 0.000400548 0.000090502 0.0 XRT_5keV
172691.491000 1208994621000000000.000000 0.000256651 0.000057763 0.0 XRT_5keV
172799.580000 1208994621000000000.000000 0.000373110 0.000081823 0.0 XRT_5keV
172889.570000 1208994621000000000.000000 0.000302738 0.000068047 0.0 XRT_5keV
172996.091000 1208994621000000000.000000 0.000318932 0.000061973 0.0 XRT_5keV
177994.280000 1208994621000000000.000000 0.000269004 0.000060225 0.0 XRT_5keV
178105.856000 1208994621000000000.000000 0.000248246 0.000055509 0.0 XRT_5keV
178222.070000 1208994621000000000.000000 0.000267043 0.000060079 0.0 XRT_5keV
178329.761000 1208994621000000000.000000 0.000361668 0.000081268 0.0 XRT_5keV
178411.399000 1208994621000000000.000000 0.000498708 0.000108954 0.0 XRT_5keV
178490.230000 1208994621000000000.000000 0.000280885 0.000062885 0.0 XRT_5keV
178600.049000 1208994621000000000.000000 0.000280904 0.000062889 0.0 XRT_5keV
178730.805000 1208994621000000000.000000 0.000262029 0.000058879 0.0 XRT_5keV
178841.504000 1208994621000000000.000000 0.000293598 0.000065892 0.0 XRT_5keV
178968.137000 1208994621000000000.000000 0.000201865 0.000044308 0.0 XRT_5keV
179095.621000 1208994621000000000.000000 0.000300106 0.000067518 0.0 XRT_5keV
179212.781000 1208994621000000000.000000 0.000248731 0.000054531 0.0 XRT_5keV
179354.624000 1208994621000000000.000000 0.000227511 0.000051248 0.0 XRT_5keV
179465.700000 1208994621000000000.000000 0.000261738 0.000058886 0.0 XRT_5keV
179623.403000 1208994621000000000.000000 0.000160967 0.000036393 0.0 XRT_5keV
179775.733000 1208994621000000000.000000 0.000261652 0.000057837 0.0 XRT_5keV
179921.023000 1208994621000000000.000000 0.000208049 0.000046864 0.0 XRT_5keV
180041.503000 1208994621000000000.000000 0.000256181 0.000057565 0.0 XRT_5keV
180163.861000 1208994621000000000.000000 0.000285684 0.000064273 0.0 XRT_5keV
180304.581000 1208994621000000000.000000 0.000225674 0.000046635 0.0 XRT_5keV
183820.013000 1208994621000000000.000000 0.000246501 0.000055525 0.0 XRT_5keV
183955.032000 1208994621000000000.000000 0.000247520 0.000055755 0.0 XRT_5keV
184082.184000 1208994621000000000.000000 0.000275650 0.000060503 0.0 XRT_5keV
184186.333000 1208994621000000000.000000 0.000291128 0.000065820 0.0 XRT_5keV
184330.049000 1208994621000000000.000000 0.000268320 0.000044375 0.0 XRT_5keV
230173.322000 1208994621000000000.000000 0.000150387 0.000034264 0.0 XRT_5keV
230381.308000 1208994621000000000.000000 0.000170794 0.000038698 0.0 XRT_5keV
230572.363000 1208994621000000000.000000 0.000135570 0.000030582 0.0 XRT_5keV
230765.932000 1208994621000000000.000000 0.000245047 0.000055156 0.0 XRT_5keV
230895.308000 1208994621000000000.000000 0.000197473 0.000044448 0.0 XRT_5keV
231082.607000 1208994621000000000.000000 0.000207814 0.000046878 0.0 XRT_5keV
231206.467000 1208994621000000000.000000 0.000207071 0.000046608 0.0 XRT_5keV
231350.388000 1208994621000000000.000000 0.000274824 0.000061520 0.0 XRT_5keV
231463.718000 1208994621000000000.000000 0.000241583 0.000054197 0.0 XRT_5keV
231632.585000 1208994621000000000.000000 0.000205958 0.000046154 0.0 XRT_5keV
231812.182000 1208994621000000000.000000 0.000129301 0.000024764 0.0 XRT_5keV
246886.666000 1208994621000000000.000000 0.000177990 0.000035372 0.0 XRT_5keV
252655.138000 1208994621000000000.000000 0.000145496 0.000024772 0.0 XRT_5keV
258467.013000 1208994621000000000.000000 0.000142097 0.000032020 0.0 XRT_5keV
258749.503000 1208994621000000000.000000 0.000107098 0.000027881 0.0 XRT_5keV
259011.103000 1208994621000000000.000000 0.000132025 0.000034477 0.0 XRT_5keV
259226.229000 1208994621000000000.000000 0.000177518 0.000040032 0.0 XRT_5keV
259519.838000 1208994621000000000.000000 0.000131595 0.000029676 0.0 XRT_5keV
259787.613000 1208994621000000000.000000 0.000151700 0.000034157 0.0 XRT_5keV
260029.580000 1208994621000000000.000000 0.000220768 0.000049594 0.0 XRT_5keV
261888.266000 1208994621000000000.000000 0.000121114 0.000022792 0.0 XRT_5keV
344635.895000 1208994621000000000.000000 0.000090958 0.000023008 0.0 XRT_5keV
344903.557000 1208994621000000000.000000 0.000128823 0.000032517 0.0 XRT_5keV
345159.968000 1208994621000000000.000000 0.000075636 0.000017652 0.0 XRT_5keV
350266.698000 1208994621000000000.000000 0.000082025 0.000021438 0.0 XRT_5keV
350493.535000 1208994621000000000.000000 0.000130650 0.000034070 0.0 XRT_5keV
350661.692000 1208994621000000000.000000 0.000125910 0.000032689 0.0 XRT_5keV
350949.470000 1208994621000000000.000000 0.000131863 0.000023174 0.0 XRT_5keV
356436.099000 1208994621000000000.000000 0.000170625 0.000037477 0.0 XRT_5keV
356721.082000 1208994621000000000.000000 0.000113931 0.000022121 0.0 XRT_5keV
362025.867000 1208994621000000000.000000 0.000131578 0.000033102 0.0 XRT_5keV
362392.703000 1208994621000000000.000000 0.000095834 0.000017920 0.0 XRT_5keV
367750.577000 1208994621000000000.000000 0.000092212 0.000023931 0.0 XRT_5keV
368105.393000 1208994621000000000.000000 0.000063106 0.000015920 0.0 XRT_5keV
373366.488000 1208994621000000000.000000 0.000168049 0.000037796 0.0 XRT_5keV
373575.766000 1208994621000000000.000000 0.000093294 0.000024276 0.0 XRT_5keV
379334.862000 1208994621000000000.000000 0.000062154 0.000011844 0.0 XRT_5keV
419736.476000 1208994621000000000.000000 0.000066706 0.000013028 0.0 XRT_5keV
425014.504000 1208994621000000000.000000 0.000072465 0.000018820 0.0 XRT_5keV
425377.559000 1208994621000000000.000000 0.000069648 0.000018166 0.0 XRT_5keV
425713.379000 1208994621000000000.000000 0.000084935 0.000022118 0.0 XRT_5keV
426123.848000 1208994621000000000.000000 0.000072640 0.000014952 0.0 XRT_5keV
430634.817000 1208994621000000000.000000 0.000066612 0.000017394 0.0 XRT_5keV
430969.795000 1208994621000000000.000000 0.000086008 0.000022326 0.0 XRT_5keV
431479.990000 1208994621000000000.000000 0.000055736 0.000010451 0.0 XRT_5keV
505296.411000 1208994621000000000.000000 0.000045018 0.000011768 0.0 XRT_5keV
505732.691000 1208994621000000000.000000 0.000063585 0.000016513 0.0 XRT_5keV
506213.730000 1208994621000000000.000000 0.000085602 0.000016363 0.0 XRT_5keV
511271.198000 1208994621000000000.000000 0.000037422 0.000009865 0.0 XRT_5keV
511910.723000 1208994621000000000.000000 0.000042446 0.000011073 0.0 XRT_5keV
