# t(s) nu(Hz) Fnu(mJy) eFnu(mJy) upperlimit Instrument
65130.566000 1208994621000000000.000000 0.000429893 0.000097106 0.0 XRT_5keV
65213.431000 1208994621000000000.000000 0.000403378 0.000090911 0.0 XRT_5keV
65291.784000 1208994621000000000.000000 0.000377032 0.000085069 0.0 XRT_5keV
65387.687000 1208994621000000000.000000 0.000319628 0.000072036 0.0 XRT_5keV
65477.275000 1208994621000000000.000000 0.000438744 0.000096670 0.0 XRT_5keV
65545.527000 1208994621000000000.000000 0.000462438 0.000104221 0.0 XRT_5keV
65614.601000 1208994621000000000.000000 0.000391565 0.000087951 0.0 XRT_5keV
65747.337000 1208994621000000000.000000 0.000340125 0.000058124 0.0 XRT_5keV
70541.084000 1208994621000000000.000000 0.000282619 0.000063510 0.0 XRT_5keV
70662.067000 1208994621000000000.000000 0.000359429 0.000081013 0.0 XRT_5keV
70774.207000 1208994621000000000.000000 0.000279231 0.000061867 0.0 XRT_5keV
70878.952000 1208994621000000000.000000 0.000447255 0.000100208 0.0 XRT_5keV
70987.767000 1208994621000000000.000000 0.000309451 0.000069678 0.0 XRT_5keV
71078.655000 1208994621000000000.000000 0.000319132 0.000071787 0.0 XRT_5keV
71251.280000 1208994621000000000.000000 0.000343888 0.000056962 0.0 XRT_5keV
75977.241000 1208994621000000000.000000 0.000296600 0.000067240 0.0 XRT_5keV
76072.394000 1208994621000000000.000000 0.000263902 0.000059637 0.0 XRT_5keV
76176.577000 1208994621000000000.000000 0.000478365 0.000107644 0.0 XRT_5keV
76265.583000 1208994621000000000.000000 0.000275204 0.000062191 0.0 XRT_5keV
76358.734000 1208994621000000000.000000 0.000327676 0.000073657 0.0 XRT_5keV
76471.095000 1208994621000000000.000000 0.000390418 0.000083878 0.0 XRT_5keV
76550.953000 1208994621000000000.000000 0.000302057 0.000066715 0.0 XRT_5keV
76649.958000 1208994621000000000.000000 0.000345445 0.000077734 0.0 XRT_5keV
76775.571000 1208994621000000000.000000 0.000202399 0.000045884 0.0 XRT_5keV
87496.028000 1208994621000000000.000000 0.000315670 0.000071290 0.0 XRT_5keV
87729.204000 1208994621000000000.000000 0.000314118 0.000071028 0.0 XRT_5keV
88102.183000 1208994621000000000.000000 0.000350790 0.000057409 0.0 XRT_5keV
93160.212000 1208994621000000000.000000 0.000280369 0.000062895 0.0 XRT_5keV
93284.321000 1208994621000000000.000000 0.000219863 0.000049482 0.0 XRT_5keV
93413.326000 1208994621000000000.000000 0.000293408 0.000066033 0.0 XRT_5keV
93513.450000 1208994621000000000.000000 0.000307050 0.000067279 0.0 XRT_5keV
93630.710000 1208994621000000000.000000 0.000302108 0.000067772 0.0 XRT_5keV
93789.914000 1208994621000000000.000000 0.000166753 0.000037569 0.0 XRT_5keV
93952.054000 1208994621000000000.000000 0.000139693 0.000036592 0.0 XRT_5keV
94098.703000 1208994621000000000.000000 0.000249358 0.000056059 0.0 XRT_5keV
94212.158000 1208994621000000000.000000 0.000264452 0.000059646 0.0 XRT_5keV
94353.821000 1208994621000000000.000000 0.000226036 0.000051370 0.0 XRT_5keV
94478.939000 1208994621000000000.000000 0.000262031 0.000058845 0.0 XRT_5keV
94574.218000 1208994621000000000.000000 0.000340268 0.000076250 0.0 XRT_5keV
94721.694000 1208994621000000000.000000 0.000235586 0.000045923 0.0 XRT_5keV
98950.787000 1208994621000000000.000000 0.000244960 0.000054937 0.0 XRT_5keV
99073.649000 1208994621000000000.000000 0.000305959 0.000068959 0.0 XRT_5keV
99204.491000 1208994621000000000.000000 0.000246971 0.000054148 0.0 XRT_5keV
99334.282000 1208994621000000000.000000 0.000237078 0.000053275 0.0 XRT_5keV
99497.755000 1208994621000000000.000000 0.000177935 0.000040345 0.0 XRT_5keV
99644.692000 1208994621000000000.000000 0.000281597 0.000063595 0.0 XRT_5keV
99788.731000 1208994621000000000.000000 0.000193544 0.000043666 0.0 XRT_5keV
99920.499000 1208994621000000000.000000 0.000349765 0.000078520 0.0 XRT_5keV
100013.769000 1208994621000000000.000000 0.000230677 0.000051837 0.0 XRT_5keV
100151.297000 1208994621000000000.000000 0.000292217 0.000065993 0.0 XRT_5keV
100284.428000 1208994621000000000.000000 0.000215176 0.000048258 0.0 XRT_5keV
100437.703000 1208994621000000000.000000 0.000214556 0.000045164 0.0 XRT_5keV
105679.944000 1208994621000000000.000000 0.000181676 0.000040897 0.0 XRT_5keV
105846.319000 1208994621000000000.000000 0.000226767 0.000048543 0.0 XRT_5keV
139146.799000 1208994621000000000.000000 0.000131051 0.000032297 0.0 XRT_5keV
139419.912000 1208994621000000000.000000 0.000139672 0.000035297 0.0 XRT_5keV
139703.027000 1208994621000000000.000000 0.000135447 0.000035377 0.0 XRT_5keV
140014.616000 1208994621000000000.000000 0.000123749 0.000032215 0.0 XRT_5keV
140318.739000 1208994621000000000.000000 0.000143500 0.000031665 0.0 XRT_5keV
144884.407000 1208994621000000000.000000 0.000165631 0.000037383 0.0 XRT_5keV
145134.240000 1208994621000000000.000000 0.000128761 0.000025507 0.0 XRT_5keV
150419.497000 1208994621000000000.000000 0.000168873 0.000038488 0.0 XRT_5keV
150632.471000 1208994621000000000.000000 0.000208619 0.000037461 0.0 XRT_5keV
157471.876000 1208994621000000000.000000 0.000131433 0.000032282 0.0 XRT_5keV
158833.981000 1208994621000000000.000000 0.000220028 0.000041047 0.0 XRT_5keV
